"Original Text","Initial","Machine translation","Better translation","Best translation"
"『<pop_G>{0}</>』が貰えた！
　
<col_Vo>※この衣装はレッスン用です。</>
<col_Vo>　ホームメニュー『MY NOTE』の『CUSTOM』から</>
<col_Vo>　レッスンで着る衣装を変更することができます</>","Received<pop_G> {0}s</>!

<col_Vo>※This outfit is worn during lessons.</> 
<col_Vo>You can change lesson outfits by going to</>
<col_Vo>""MY NOTES"" and then ""CUSTOMIZE"" in the home menu.</> ","","",""
"フリータイムを『<pop_G>スキップ</>』しますか？

スキップすると、
アイドルの親愛度や絆Lvはアップしません
　
<col_Vo>絆Lvがアップしないと、ステージ活動での</>
<col_Vo>思い出アピールの使用回数が増えず、</>
<col_Vo>ステージのクリアが難しくなってしまいます</>","Are you sure you want to<pop_G> skip </>your free time?

If you skip free time, you will not be able
to bond with your idols.

<col_Vo>If bond levels do not increase, memories</>
<col_Vo>used for Memory Appeals on stage will not</>
<col_Vo>increase and stages may be harder to clear.</>","","",""
"フリータイムを『<pop_G>スキップ</>』しますか？

スキップすると、
関係者の信頼Lvはアップしません

<col_Vo>信頼Lvがアップしないと、</>
<col_Vo>プロデューサーがＰスキルを習得できず、</>
<col_Vo>各プロデュース活動成果への＋効果が得られません</>","Are you sure you want to<pop_G> skip </>your free time?

If you skip free time, you will not be able
to build trust and trust Lv with your partners.

<col_Vo>If trust levels do not increase, the</>
<col_Vo>producer will be unable to acquire new</>
<col_Vo>P-Skills or upgrade their effects.</>","","",""
"これ以上、絆Lvは上がりません。
それでも会いに行きますか？","Their bond level cannot be increased any further.
Do you still want to see her?","","",""
"『<pop_G>玲音・詩花・亜夜</>』の３名に対し、
プロデュース協力活動ができるようになりました！","You can now conduct cooperative producing activities
with<pop_G> Leon, Shika, and Aya</>!","","",""
"咲耶たち","Sakuya's group","","",""
"春香たち","Haruka's group","","",""
"菜々たち","Nana's group","","",""
"未来たち","Mirai's group","","",""
"喫茶店","Coffee Shop","","",""
"洋菓子店","Pastry Shop","","",""
"グラウンド","Ground","","",""
"路地裏","Alley","","",""
"ゲームセンター","Arcade","","",""
"UP & DOWN","UP & DOWN","","",""
"ナイトラウンジ","Night Lounge","","",""
"TV局","TV Station","","",""
"ロウリュ・サウナ","Loyly Sauna","","",""
"ティーハウス","Teahouse","","",""
"商店街","Shopping District","","",""
"ラジオ局","Radio Station","","",""
"ショッピングモール","Shopping Mall","","",""
"噴水公園","Fountain Park","","",""
"レストラン","Restaurant","","",""
"スクランブル交差点","Scramble Crossing","","",""
"ふれあい公園","Fureai Park","","",""
"神社","Shrine","","",""
"ルミナス事務所","Luminous Office","","",""
"海辺のレッスン場","Seaside Lesson Site","","",""
"765プロ事務所","765 Pro. Office","","",""
"都内のレッスン場","Tokyo Lesson Site","","",""
"繁華街","Downtown","","",""
"メインストリート","Main Street","","",""
"都内の駅前","Tokyo Station Entrance","","",""
"湾岸シティ","Bayshore Route","","",""
"都内近郊","Tokyo Suburbs","","",""
"動物園","Zoo","","",""
"水族館","Aquarium","","",""
"ブライダル会場","Bridal Venue","","",""
"パーティー会場","Party Venue","","",""
"海辺","Beach","","",""
"ステージ会場","Stage Venue","","",""
"廃病院","Abandoned Hospital","","",""
"ファストフード","Fast Food Joint","","",""
"CDショップ","CD Shop","","",""
"美術館","Museum","","",""
"図書館","Library","","",""
"消防署","Fire Department","","",""
"遊園地","Amusement Park","","",""
"牧場","Ranch","","",""
"イベント会場","Event Venue","","",""
"キャンプ場","Camp Site","","",""
"レッドカーペット","Red Carpet","","",""
"クイーンズゲートドーム","Queen's Gate Dome","","",""
"スターリットドーム","Starlit Dome","","",""
"961プロ事務所","961 Pro. Office","","",""
"カラオケルーム","Karaoke Room","","",""
"フィットネスジム","Fitness Gym","","",""
"室内プール場","Indoor Pool","","",""
"ボウリング場","Bowling Alley","","",""
"プラネタリウム","Planetarium","","",""
"道場","Dojo","","",""
"ベイシティ","Bay City","","",""
"中華街","Chinatown","","",""
"空港","Airport","","",""
"お寺","Temple","","",""
"地方の駅","Local Station","","",""
"お祭り会場","Festival Venue","","",""
"学校","School","","",""
"温泉宿","Hot Spring Inn","","",""
"温泉街・土産通り","Hot Spring Inn and Souvenir Street","","",""
"温泉街・入口","Hot Spring Inn Entrance","","",""
"温泉街・足湯","Hot Spring Inn Footbath","","",""
"『ラッキーオーラ』です♪
癒しの商品をお探しなら、当店へ！","We're the Lucky Aura♪ Go to our shop if you are looking for healing products!","","We're the Lucky Aura♪ Go to our shop if
you are looking for healing products!",""
"おう、『ＵＰ & ＤＯＷＮ』だ！
珍しい物が欲しいなら、ウチに来な！","Oh, UP & DOWN here! If you want the rare stuff, come see me!","","Oh, UP & DOWN here! If you want
the rare stuff, come see me!",""
"はぁ、気分が乗らねぇなぁ……","Huh, I'm not in the mood...","","",""
"珍しい物なら、取り揃えてるぜ。","If you're looking for rare stuff, we've got it.","","",""
"『ヴィーナスヒロイン』と申します。
オーダーメイドを承っております。","I am from Venus Heroine. Our products are made-to-order.","","I am from Venus Heroine. Our
products are made-to-order.",""
"アピールに興味があるなら
ぜひ『ユニゾンアカデミー』へ～！","If you're interested in appealing, please come to the Unison Academy~!","","If you're interested in appealing,
please come to the Unison Academy~!",""
"Ｈｉ、『トライアルゲート』です。
特別なステージにＴＲＹできます！","HI, this is the Trial Gate. You can TRY our special stages!","","HI, this is the Trial Gate.
You can TRY our special stages!",""
"ナニヲサレマスカ……","What would you like...","","",""
"本日、新商品を入荷しました～♪","We got new products in today~♪","","",""
"見てってくれよ！
新商品が入ってるぜ！！","Hey, check it out! There's a new product!","","Hey, check it out!
There's a new product!",""
"新商品、入ってるぞ……","There are new products available...","","",""
"新商品、入ってるぜ。","New products available.","","",""
"本日より、新しい品のご提案を
用意させて頂いております。","Starting today, we'll be making proposals for new products.","","Starting today, we'll be making
proposals for new products.",""
"うふっ、新しいアピールを
今日から教えちゃうわん！","Oo hoo, I'll tell you about my new appeal today!","","Oo hoo, I'll tell you
about my new appeal today!",""
"新しいステージをＰｌｕｓ！
今日からＴＲＹできちゃいます！","We got a new stage PLUS! TRY them out today!","","We got a new stage
PLUS! TRY them out today!",""
"癒しの商品、取り揃えておりま～す！","We have healing products!","","",""
"ウチの商品は
他じゃ手に入らないぜ！！","You can't get our products anwhere else!","","You can't get our products
anwhere else!",""
"まぁ、見てってくれ……","Well, take a look...","","",""
"珍しい物が欲しいなら、来てくれ。","Come on in if you want to see our rare stuff.","","",""
"服飾のご依頼でしたら
当方をご利用ください。","Let us know if you have any custom made clothing requests.","","Let us know if you have any
custom clothing requests.",""
"アピールの事、教えちゃうわ！
いつでも、ウ・エ・ル・カ・ム☆","I'll tell you everything about appeals. You're welcome a-ny-time☆","","I'll tell you everything about
appeals. Wel-co-me☆",""
"チケットで特別なステージに
Ｌｅｔ’ｓ Ｔｒｙ！","LET'S TRY special stages using tickets!","","LET'S TRY special stages
using tickets!",""
"入れ替えますか？","Do you want to replace?","","",""
"アイドルパラメータ上昇","Idol Parameter Increase","","",""
"クライマックスアピールEXP","Climax Appeal EXP","","",""
"プロデューサーEXP","Producer EXP","","",""
"プロデュースコスト","Produce Cost","","",""
"レッスン成長","Lesson Growth","","",""
"ユニゾンアピールEXP","Unison Appeal EXP","","",""
"ファン人数","Fan Count","","",""
"団結ポイント","Unity Points","","",""
"フリータイムコスト","FREE TIME Cost","","",""
