"温泉旅行、すーっごく楽しみだにぃ♪
高木社長、ありがとうございまーす！","","I'm really looking forward to the hot spring trip!
Thank you, President Takagi!","","I'm really looking forward to the hot spring trip, broski~!!!♪
President Takagi, thank you very much!",""
"甘奈も！　高木社長、ありがとうございます。
すっごく嬉しいです","","Amana too! Thank you, President Takagi.
I'm so happy!","","Amana too! President Takagi, thank you very much.
I'm really happy.",""
"喜んでくれてなによりだ。温泉で心身ともに癒し、
『最終選考会』に向けて英気を養ってほしい！","","I'm glad you're happy, and the hot springs heal both body and soul,
I hope you will be well enough to make it to the ""Final Round!","","I'm glad she likes it. The hot springs heal her mind and body,
I want 『Final selection committee』 to cheer me up!",""
"みんなと……温泉……。
にへへ……にへへへ……","","Everyone and ...... spa .......
Heh heh heh heh ...... heh heh heh ......","","A hot spring... with everyone.
Heheh... Eeeeek!",""
"温泉か～。大盤振る舞いだね。
杏も本気を出したかいがあったよ～","","Hot springs, huh?
It was worth it for Anzu to really put her heart into it!","","Hot springs, huh? That's quite a generous offer.
It was worth getting serious about Anzu too~",""
"えへへ～。
パジャマはなにを持っていこうかな～♪","","Hehehe~.
What should I bring for pajamas?","","Heheh~
What should I bring for my pajamas?♪",""
"あっ、それイイね★
みんなで、パジャマパーティーしようか！","","Oh, that's good.
Shall we all have a slumber party?","","Oh, that's a good idea.★
Let's have a pajama party together!",""
"はい！　楽しそうですね！","","Yes! Sounds like fun!","","Yes! You look like you're having fun.",""
"準備をしっかりしないと。旅行ってなったら、
ついつい手荷物が増えちゃうものね","","We need to be prepared when it comes to travel,
I always end up with a lot of baggage.","","I need to make sure I'm ready. When it comes time for a trip, my luggage always ends up getting carried away without me noticing that we have more baggage than usual in the first place","I need to make sure I'm ready. When it comes time for a trip, my luggage always ends up
getting carried away without me noticing that we have more baggage than usual in the first place"
"（一緒に思い出を作ることで、絆も深まるだろう。
せっかくの機会だ、羽を伸ばしてもらおう）","","(Making memories together will strengthen our bond.
It's an opportunity for them to stretch their wings.)","","(By making memories together, we'll deepen our bonds.
Now's a good time to kick back and relax.)",""
"（今日は『１６日グループ』による、
『中間ライブ』２日目だ）","","(Today is according to the ""16th Group"",
(It's the second day of ""Interim Live."")","","(Today, according to 『The 16th Group』...
『Intermediate Live』 Day 2.)",""
"私たちの出番ですね。
皆、調子はいかがでしょう？","","That's where we come in.
How is everyone doing?","","It's our time to shine.
How's everyone doing?",""
"やる気十分さー！　自分たちも、前のグループに
負けないように、いいライブにしようね！","","We're motivated! We're going to be in the group in front of you.
Let's make it a good show so we don't lose!","","I'm all fired up! We should put on a great show so we don't lose to the last group, too.","I'm all fired up! We should put on a great show
so we don't lose to the last group, too."
"くぅ～っ！　ボク、気合いが入りすぎて
どうにかなっちゃいそうだよっ！","","I'm too enthusiastic.
I'm going to get out of control!","","Ugh! I'm so pumped up, it feels like something is going to happen.","Ugh! I'm so pumped up, it feels like
something is going to happen."
"ふふ……","","Hmmm... ......","","Heheh...",""
"ファンのみなさまに……
良き……ステージを……","","To our fans: ......
Good ...... stage to ......","","To all the fans...
A good performance...",""
"はいっ！
いっぱい、盛り上げちゃいましょーっ！","","Yes!
Let's make it a lot of fun!","","Yes!
Let's liven up the party!",""
"いよいよですね！　
私たちも頑張らないと！","","Finally!
We have to do our best!","","It's finally time!
We have to do our best too!",""
"ああ、期待しているぞ！","","Yeah, I'm counting on you!","","Yeah, I'm looking forward to it!",""
"昨日のみんな、とっても気合いが入った
パフォーマンスだったと思うわ","","Everyone was very enthusiastic yesterday.
I think it was a performance.","","I think everyone was really fired up yesterday.","I think everyone was really
fired up yesterday."
"ええ、私たちも負けていられないわね！","","Yeah, we can't lose either!","","Yeah, we can't afford to lose!",""
"紡がれし凱歌は、
我らの勝利をもって、真に完成されるであろう！","","The spun triumphant song is,
With our victory, it will truly be complete!","","The triumphant song we sing will be truly complete with our victory!","The triumphant song we sing will
be truly complete with our victory!"
"（前のユニットが成功しているから、
私たちも成功しないといけないですね！）","","(Because the previous unit was successful,
We need to be successful too!)","","(We'll have to succeed too, since the previous unit is successful!)","(We'll have to succeed too, since
the previous unit is successful!)"
"そっ、そうですよね……！
失敗できません……っ！","","Yes, that's right. ......
You can't fail. ......","","Y-You're right!
I can't fail...!",""
"果穂、焦ってもしかたないの。ミキたちは、
ミキたちにできることをすればいいって思うな♪","","Kaho, there's no point in being impatient with Miki and the others,
Don't think that Miki and the others should do what they can do.","","Kaho, there's no point in getting impatient. Miki and the others should do what they can to help out with this situation!♪","Kaho, there's no point in getting impatient. Miki and the others
should do what they can to help out with this situation!♪"
"はい！　レッスンしてきたことを信じて、
思いっきり、ライブを楽しみましょう！","","Yes! Believe what you have learned in your lessons,
Let's enjoy the live show to the fullest!","","Okay! Let's believe in what we learned and enjoy the concert to its fullest.","Okay! Let's believe in what we learned
and enjoy the concert to its fullest."
